source,participant_ID,target_word,comment,latency,duree_mot,condition,n_phonemes,Offset,Notes,word_duration,transcript,phoneme_count
s121classeur_neut_bmpnaming,s121,classeur,ok,1031.689,516.1817108,neut,8,1481,FALSE,449.311,klasœʀ,6
s121classeur_ov2_bmpnaming,s121,classeur,ok,771.714,551.9753331,ov2,8,1321,FALSE,549.286,klasœʀ,6
s121clavier_neut_bmpnaming,s121,clavier,ok,760.411,405.0330943,neut,7,1149,FALSE,388.589,klavjəʀ,7
s121clavier_ov2_bmpnaming,s121,clavier,ok,707.662,388.0782205,ov2,7,1071,FALSE,363.338,klavjəʀ,7
s121cochon_neut_bmpnaming,s121,cochon,ok,705.778,301.4199771,neut,6,1001,FALSE,295.222,kɔʃɔ̃,4
s121cochon_ov2_bmpnaming,s121,cochon,ok,671.869,310.8393514,ov2,6,976,FALSE,304.131,kɔʃɔ̃,4
s121collier_neut_bmpnaming,s121,collier,ok,717.082,273.1618543,neut,7,971,FALSE,253.918,kɔljəʀ,6
s121collier_ov2_bmpnaming,s121,collier,ok,553.184,399.3814697,ov2,7,936,FALSE,382.816,kɔljəʀ,6
s121couteau_neut_bmpnaming,s121,couteau,ok,754.759,308.9554766,neut,7,1053,FALSE,298.241,kuto,4
s121couteau_ov2_bmpnaming,s121,couteau,ok,658.681,371.1233468,ov2,7,1008,FALSE,349.319,kuto,4
s121cuisine_neut_bmpnaming,s121,cuisine,ok,743.456,433.2912171,neut,7,1164,FALSE,420.544,kɥizin,6
s121cuisine_ov2_bmpnaming,s121,cuisine,ok,803.74,510.5300863,ov2,7,1289,FALSE,485.26,kɥizin,6
s121diamant_neut_bmpnaming,s121,diamant,ok,718.965,316.490976,neut,7,1020,FALSE,301.035,djamɑ̃,5
s121diamant_ov2_bmpnaming,s121,diamant,ok,636.075,371.1233468,ov2,7,992,FALSE,355.925,djamɑ̃,5
s121fourchette_neut_bmpnaming,s121,fourchette,ok,1027.921,749.7821931,neut,10,1687,FALSE,659.079,fuʀʃɛt,6
s121fourchette_ov2_bmpnaming,s121,fourchette,ok,835.766,570.8140817,ov2,10,1355,FALSE,519.234,fuʀʃɛt,6
s121fusee_neut_bmpnaming,s121,fusee,ok,818.811,465.3170897,neut,5,1265,FALSE,446.189,fyz,3
s121fusee_ov2_bmpnaming,s121,fusee,ok,598.397,450.2460908,ov2,5,1027,FALSE,428.603,fyz,3
s121gateau_neut_bmpnaming,s121,gateau,ok,781.133,482.2719634,neut,6,1246,FALSE,464.867,ɡato,4
s121gateau_ov2_bmpnaming,s121,gateau,ok,1003.431,388.0782205,ov2,6,1374,FALSE,370.569,ɡato,4
s121gilet_neut_bmpnaming,s121,gilet,ok,816.927,406.9169691,neut,5,1209,FALSE,392.073,ʒilɛ,4
s121gilet_ov2_bmpnaming,s121,gilet,ok,901.701,418.2202183,ov2,5,1314,FALSE,412.299,ʒilɛ,4
s121girafe_neut_bmpnaming,s121,girafe,ok,739.688,557.6269577,neut,6,1285,FALSE,545.312,ʒiʀaf,5
s121girafe_ov2_bmpnaming,s121,girafe,ok,566.372,585.8850805,ov2,6,1123,FALSE,556.628,ʒiʀaf,5
s121lama_neut_bmpnaming,s121,lama,ok,632.307,384.3104708,neut,4,1021,FALSE,388.693,lama,4
s121lama_ov2_bmpnaming,s121,lama,ok,707.662,325.9103503,ov2,4,1016,FALSE,308.338,lama,4
s121lapin_neut_bmpnaming,s121,lapin,ok,809.391,397.4975948,neut,5,1184,FALSE,374.609,lapɛ̃,4
s121lapin_ov2_bmpnaming,s121,lapin,ok,728.385,350.4007234,ov2,5,1079,FALSE,350.615,lapɛ̃,4
s121lezard_neut_bmpnaming,s121,lezard,ok,796.204,455.8977154,neut,6,1231,FALSE,434.796,ləzaʀ,5
s121lezard_ov2_bmpnaming,s121,lezard,ok,709.546,491.6913377,ov2,6,1184,FALSE,474.454,ləzaʀ,5
s121manteau_neut_bmpnaming,s121,manteau,ok,709.546,414.4524685,neut,7,1101,FALSE,391.454,mɑ̃to,4
s121manteau_ov2_bmpnaming,s121,manteau,ok,666.217,359.8200977,ov2,7,1004,FALSE,337.783,mɑ̃to,4
s121marelle_neut_bmpnaming,s121,marelle,ok,647.378,506.7623365,neut,7,1111,FALSE,463.622,maʀɛl,5
s121marelle_ov2_bmpnaming,s121,marelle,ok,677.52,582.1173308,ov2,7,1228,FALSE,550.48,maʀɛl,5
s121marin_neut_bmpnaming,s121,marin,ok,865.908,367.3555971,neut,5,1222,FALSE,356.092,maʀɛ̃,4
s121marin_ov2_bmpnaming,s121,marin,ok,647.378,354.1684731,ov2,5,978,FALSE,330.622,maʀɛ̃,4
s121marteau_neut_bmpnaming,s121,marteau,ok,779.249,388.0782205,neut,7,1134,FALSE,354.751,maʀto,5
s121marteau_ov2_bmpnaming,s121,marteau,ok,909.237,292.0006028,ov2,7,1177,FALSE,267.763,maʀto,5
s121massue_neut_bmpnaming,s121,massue,ok,626.656,482.2719634,neut,6,1086,FALSE,459.344,masy,4
s121massue_ov2_bmpnaming,s121,massue,ok,605.933,273.1618543,ov2,6,861,FALSE,255.067,masy,4
s121miroir_neut_bmpnaming,s121,miroir,ok,726.501,568.9302068,neut,6,1214,FALSE,487.499,miʀwaʀ,6
s121miroir_ov2_bmpnaming,s121,miroir,ok,483.481,595.3044548,ov2,6,1058,FALSE,574.519,miʀwaʀ,6
s121momie_neut_bmpnaming,s121,momie,ok,1035.456,303.303852,neut,5,1312,FALSE,276.544,mɔmi,4
s121momie_ov2_bmpnaming,s121,momie,ok,728.385,337.2135994,ov2,5,1043,FALSE,314.615,mɔmi,4
s121motard_neut_bmpnaming,s121,motard,ok,732.153,548.2075834,neut,6,1195,FALSE,462.847,mɔtaʀ,5
s121motard_ov2_bmpnaming,s121,motard,ok,786.785,544.4398337,ov2,6,1263,FALSE,476.215,mɔtaʀ,5
s121moulin_neut_bmpnaming,s121,moulin,ok,735.92,299.5361023,neut,6,1030,FALSE,294.08,mulɛ̃,4
s121moulin_ov2_bmpnaming,s121,moulin,ok,747.224,320.2587257,ov2,6,1063,FALSE,315.776,mulɛ̃,4
s121panier_neut_bmpnaming,s121,panier,ok,1131.534,284.4651034,neut,6,1397,FALSE,265.466,pɑ̃jəʀ,5
s121panier_ov2_bmpnaming,s121,panier,ok,555.068,354.1684731,ov2,6,895,FALSE,339.932,pɑ̃jəʀ,5
s121pigeon_neut_bmpnaming,s121,pigeon,ok,841.417,367.3555971,neut,6,1194,FALSE,352.583,piʒəɔ̃,5
s121pigeon_ov2_bmpnaming,s121,pigeon,ok,713.314,346.6329737,ov2,6,1060,FALSE,346.686,piʒəɔ̃,5
s121piscine_neut_bmpnaming,s121,piscine,ok,805.624,580.233456,neut,7,1381,FALSE,575.376,pizin,5
s121piscine_ov2_bmpnaming,s121,piscine,ok,960.101,429.5234674,ov2,7,1366,FALSE,405.899,pizin,5
s121poisson_neut_bmpnaming,s121,poisson,ok,816.927,403.1492194,neut,7,1201,FALSE,384.073,pwasɔ̃,5
s121poisson_ov2_bmpnaming,s121,poisson,ok,743.456,327.7942251,ov2,7,1066,FALSE,322.544,pwasɔ̃,5
s121poulet_neut_bmpnaming,s121,poulet,ok,803.74,250.555356,neut,6,1025,FALSE,221.26,pulɛ,4
s121poulet_ov2_bmpnaming,s121,poulet,ok,679.404,248.6714811,ov2,6,906,FALSE,226.596,pulɛ,4
s121raisin_neut_bmpnaming,s121,raisin,ok,767.946,448.362216,neut,6,1187,FALSE,419.054,ʀɛzɛ̃,4
s121raisin_ov2_bmpnaming,s121,raisin,ok,798.088,450.2460908,ov2,6,1246,FALSE,447.912,ʀɛzɛ̃,4
s121requin_neut_bmpnaming,s121,requin,ok,848.953,444.5944663,neut,6,1264,FALSE,415.047,ʀəkɛ̃,4
s121requin_ov2_bmpnaming,s121,requin,ok,741.572,389.9620954,ov2,6,1114,FALSE,372.428,ʀəkɛ̃,4
s121robot_neut_bmpnaming,s121,robot,ok,775.482,284.4651034,neut,5,1036,FALSE,260.518,ʀɔbo,4
s121robot_ov2_bmpnaming,s121,robot,ok,663.56,241.909446,ov2,5,884,FALSE,220.44,ʀɔbo,4
s121sifflet_neut_bmpnaming,s121,sifflet,ok,605.933,531.2527097,neut,7,1117,FALSE,511.067,siflɛ,5
s121sifflet_ov2_bmpnaming,s121,sifflet,ok,526.81,397.4975948,ov2,7,908,FALSE,381.19,siflɛ,5
s121tonneau_neut_bmpnaming,s121,tonneau,ok,1001.547,310.8393514,neut,7,1286,FALSE,284.453,tɔno,4
s121tonneau_ov2_bmpnaming,s121,tonneau,ok,575.791,290.116728,ov2,7,844,FALSE,268.209,tɔno,4
s121tortue_neut_bmpnaming,s121,tortue,ok,798.088,540.672084,neut,6,1127,FALSE,328.912,tɔʀty,5
s121tortue_ov2_bmpnaming,s121,tortue,ok,683.172,388.0782205,ov2,6,1054,FALSE,370.828,tɔʀty,5
s121trompette_neut_bmpnaming,s121,trompette,ok,1161.676,454.0138405,neut,9,1544,FALSE,382.324,tʀɔ̃pɛt,6
s121trompette_ov2_bmpnaming,s121,trompette,ok,873.443,610.3754537,ov2,9,1349,FALSE,475.557,tʀɔ̃pɛt,6
s121voiture_neut_bmpnaming,s121,voiture,ok,875.327,563.2785823,neut,7,1407,FALSE,531.673,vwatyʀ,6
s121voiture_ov2_bmpnaming,s121,voiture,ok,685.056,550.0914583,ov2,7,1218,FALSE,532.944,vwatyʀ,6
s121volcan_neut_bmpnaming,s121,volcan,ok,818.811,459.6654651,neut,6,1271,FALSE,452.189,vɔlkɑ̃,5
s121volcan_ov2_bmpnaming,s121,volcan,ok,692.591,418.2202183,ov2,6,1069,FALSE,376.409,vɔlkɑ̃,5
s122balai_neut_bmpnaming,s122,balai,ok,941.431,312.7232263,neut,5,1249,FALSE,307.569,bal,3
s122balai_ov2_bmpnaming,s122,balai,ok,691.516,285.27519,ov2,5,975,FALSE,283.484,bal,3
s122balance_neut_bmpnaming,s122,balance,ok,824.226,564.8176579,neut,7,1373,FALSE,548.774,balɑ̃s,5
s122balance_ov2_bmpnaming,s122,balance,ok,726.844,538.84903,ov2,7,1261,FALSE,534.156,balɑ̃s,5
s122barriere_neut_bmpnaming,s122,barriere,ok,1496.164,522.6186375,neut,8,2004,FALSE,507.836,baʀʀjəʀ,7
s122barriere_ov2_bmpnaming,s122,barriere,ok,772.289,473.9274601,ov2,8,1217,FALSE,444.711,baʀʀjəʀ,7
s122batterie_neut_bmpnaming,s122,batterie,ok,1035.221,441.4666752,neut,8,1467,FALSE,431.779,batəʀi,6
s122batterie_ov2_bmpnaming,s122,batterie,ok,1025.483,402.5137332,ov2,8,1416,FALSE,390.517,batəʀi,6
s122bougie_neut_bmpnaming,s122,bougie,ok,1113.127,438.2205967,neut,6,1535,FALSE,421.873,buʒi,4
s122bougie_ov2_bmpnaming,s122,bougie,ok,709.785,448.7871462,ov2,6,1155,FALSE,445.215,buʒi,4
s122bouton_neut_bmpnaming,s122,bouton,ok,788.519,350.5764773,neut,6,1132,FALSE,343.481,butɔ̃,4
s122bouton_ov2_bmpnaming,s122,bouton,ok,840.456,360.3147128,ov2,6,1188,FALSE,347.544,butɔ̃,4
s122briquet_neut_bmpnaming,s122,briquet,ok,889.148,392.7754977,neut,7,1283,FALSE,393.852,bʀikɛ,5
s122briquet_ov2_bmpnaming,s122,briquet,ok,762.55,370.0529483,ov2,7,1126,FALSE,363.45,bʀikɛ,5
s122bureau_neut_bmpnaming,s122,bureau,ok,856.687,347.3303988,neut,6,1185,FALSE,328.313,byʀo,4
s122bureau_ov2_bmpnaming,s122,bureau,ok,1074.174,305.1313784,ov2,6,1381,FALSE,306.826,byʀo,4
s122cadeau_ov2_bmpnaming,s122,cadeau,ok,1242.97,259.6862795,ov2,6,1488,FALSE,245.03,kado,4
s122canard_neut_bmpnaming,s122,canard,ok,1051.451,535.6029515,neut,6,1507,FALSE,455.549,kanaʀ,5
s122canard_ov2_bmpnaming,s122,canard,ok,869.671,473.9274601,ov2,6,1339,FALSE,469.329,kanaʀ,5
s122canon_neut_bmpnaming,s122,canon,ok,1178.049,269.424515,neut,5,1423,FALSE,244.951,kanɔ̃,4
s122canon_ov2_bmpnaming,s122,canon,ok,814.488,285.6549075,ov2,5,1105,FALSE,290.512,kanɔ̃,4
s122cerveau_neut_bmpnaming,s122,cerveau,ok,791.765,318.1156924,neut,7,1110,FALSE,318.235,sɛʀvo,5
s122cerveau_ov2_bmpnaming,s122,cerveau,ok,756.058,441.4666752,ov2,7,1182,FALSE,425.942,sɛʀvo,5
s122chapeau_neut_bmpnaming,s122,chapeau,ok,833.964,396.0215762,neut,7,1224,FALSE,390.036,ʃapo,4
s122chapeau_ov2_bmpnaming,s122,chapeau,ok,759.304,428.4823612,ov2,7,1194,FALSE,434.696,ʃapo,4
s122chaussette_neut_bmpnaming,s122,chaussette,ok,645.692,545.341187,neut,10,1143,FALSE,497.308,ʃosɛt,5
s122chaussette_ov2_bmpnaming,s122,chaussette,ok,846.949,512.880402,ov2,10,1333,FALSE,486.051,ʃosɛt,5
s122chaussure_neut_bmpnaming,s122,chaussure,ok,902.132,629.7392278,neut,9,1540,FALSE,637.868,ʃosyʀ,5
s122chaussure_ov2_bmpnaming,s122,chaussure,ok,941.085,538.1041205,ov2,9,1483,FALSE,541.915,ʃosyʀ,5
s122cheval_neut_bmpnaming,s122,cheval,ok,590.508,418.7441257,neut,6,1011,FALSE,420.492,ʃəval,5
s122cheval_ov2_bmpnaming,s122,cheval,ok,739.828,409.0058902,ov2,6,1134,FALSE,394.172,ʃəval,5
s122citron_neut_bmpnaming,s122,citron,ok,859.933,457.6970676,neut,6,1300,FALSE,440.067,sitʀɔ̃,5
s122citron_ov2_bmpnaming,s122,citron,ok,730.09,480.4196171,ov2,6,1172,FALSE,441.91,sitʀɔ̃,5
s122citrouille_neut_bmpnaming,s122,citrouille,ok,856.687,551.8333439,neut,10,1385,FALSE,528.313,sitʀujl,7
s122citrouille_ov2_bmpnaming,s122,citrouille,ok,759.304,545.341187,ov2,10,1293,FALSE,533.696,sitʀujl,7
s122classeur_neut_bmpnaming,s122,classeur,ok,1178.407,564.4589632,neut,8,1684,FALSE,505.593,klasœʀ,6
s122classeur_ov2_bmpnaming,s122,classeur,ok,824.226,613.5088353,ov2,8,1399,FALSE,574.774,klasœʀ,6
s122clavier_neut_bmpnaming,s122,clavier,ok,1054.698,366.8068698,neut,7,1412,FALSE,357.302,klavjəʀ,7
s122clavier_ov2_bmpnaming,s122,clavier,ok,769.043,396.0215762,ov2,7,1156,FALSE,386.957,klavjəʀ,7
s122cochon_neut_bmpnaming,s122,cochon,ok,889.148,415.4980472,neut,6,1297,FALSE,407.852,kɔʃɔ̃,4
s122cochon_ov2_bmpnaming,s122,cochon,ok,1077.42,344.0843203,ov2,6,1419,FALSE,341.58,kɔʃɔ̃,4
s122collier_neut_bmpnaming,s122,collier,ok,772.289,353.8225558,neut,7,1104,FALSE,331.711,kɔljəʀ,6
s122collier_ov2_bmpnaming,s122,collier,ok,937.839,340.8382418,ov2,7,1254,FALSE,316.161,kɔljəʀ,6
s122couteau_neut_bmpnaming,s122,couteau,ok,859.933,370.0529483,neut,7,1214,FALSE,354.067,kuto,4
s122couteau_ov2_bmpnaming,s122,couteau,ok,1242.97,399.2676547,ov2,7,1607,FALSE,364.03,kuto,4
s122cuisine_neut_bmpnaming,s122,cuisine,ok,895.64,451.2049106,neut,7,1345,FALSE,449.36,kɥizin,6
s122cuisine_ov2_bmpnaming,s122,cuisine,ok,830.718,503.1421665,ov2,7,1322,FALSE,491.282,kɥizin,6
s122diamant_neut_bmpnaming,s122,diamant,ok,1031.975,357.0686343,neut,7,1380,FALSE,348.025,djamɑ̃,5
s122diamant_ov2_bmpnaming,s122,diamant,ok,1061.19,295.3931429,ov2,7,1307,FALSE,245.81,djamɑ̃,5
s122fourchette_neut_bmpnaming,s122,fourchette,ok,827.472,555.0794224,neut,10,1338,FALSE,510.528,fuʀʃɛt,6
s122fourchette_ov2_bmpnaming,s122,fourchette,ok,863.179,421.9902042,ov2,10,1257,FALSE,393.821,fuʀʃɛt,6
s122fusee_neut_bmpnaming,s122,fusee,ok,960.561,499.896088,neut,5,1438,FALSE,477.439,fyz,3
s122fusee_ov2_bmpnaming,s122,fusee,ok,1057.944,525.864716,ov2,5,1577,FALSE,519.056,fyz,3
s122gateau_neut_bmpnaming,s122,gateau,ok,937.676,366.9692872,neut,6,1298,FALSE,360.324,ɡato,4
s122gateau_ov2_bmpnaming,s122,gateau,ok,1184.541,339.1373078,ov2,6,1512,FALSE,327.459,ɡato,4
s122gilet_neut_bmpnaming,s122,gilet,ok,915.116,338.2105756,neut,5,1239,FALSE,323.884,ʒilɛ,4
s122gilet_ov2_bmpnaming,s122,gilet,ok,807.996,350.3256239,ov2,5,1122,FALSE,314.004,ʒilɛ,4
s122girafe_neut_bmpnaming,s122,girafe,ok,1168.31,512.880402,neut,6,1641,FALSE,472.69,ʒiʀaf,5
s122girafe_ov2_bmpnaming,s122,girafe,ok,661.922,548.5872654,ov2,6,1190,FALSE,528.078,ʒiʀaf,5
s122lama_neut_bmpnaming,s122,lama,ok,934.593,311.6235354,neut,4,1244,FALSE,309.407,lama,4
s122lama_ov2_bmpnaming,s122,lama,ok,756.058,274.5650096,ov2,4,1020,FALSE,263.942,lama,4
s122lapin_neut_bmpnaming,s122,lapin,ok,983.284,389.5294193,neut,5,1354,FALSE,370.716,lapɛ̃,4
s122lapin_ov2_bmpnaming,s122,lapin,ok,564.54,311.6235354,ov2,5,852,FALSE,287.46,lapɛ̃,4
s122lezard_neut_bmpnaming,s122,lezard,ok,837.21,493.4039311,neut,6,1320,FALSE,482.79,ləzaʀ,5
s122lezard_ov2_bmpnaming,s122,lezard,ok,616.477,568.0637364,ov2,6,1153,FALSE,536.523,ləzaʀ,5
s122manteau_neut_bmpnaming,s122,manteau,ok,1382.551,512.880402,neut,7,1844,FALSE,461.449,mɑ̃to,4
s122marelle_neut_bmpnaming,s122,marelle,ok,1346.845,473.9274601,neut,7,1824,FALSE,477.155,maʀɛl,5
s122marelle_ov2_bmpnaming,s122,marelle,ok,843.702,379.7911838,ov2,7,1213,FALSE,369.298,maʀɛl,5
s122marin_neut_bmpnaming,s122,marin,ok,811.242,311.6235354,neut,5,1103,FALSE,291.758,maʀɛ̃,4
s122marin_ov2_bmpnaming,s122,marin,ok,950.823,311.6235354,ov2,5,1234,FALSE,283.177,maʀɛ̃,4
s122marteau_neut_bmpnaming,s122,marteau,ok,820.98,340.8382418,neut,7,1153,FALSE,332.02,maʀto,5
s122marteau_ov2_bmpnaming,s122,marteau,ok,879.409,392.7754977,ov2,7,1238,FALSE,358.591,maʀto,5
s122massue_neut_bmpnaming,s122,massue,ok,759.304,457.6970676,neut,6,1211,FALSE,451.696,masy,4
s122miroir_neut_bmpnaming,s122,miroir,ok,1239.724,529.1107945,neut,6,1759,FALSE,519.276,miʀwaʀ,6
s122miroir_ov2_bmpnaming,s122,miroir,ok,843.702,529.1107945,ov2,6,1322,FALSE,478.298,miʀwaʀ,6
s122momie_neut_bmpnaming,s122,momie,ok,1268.939,447.9588321,neut,5,1714,FALSE,445.061,mɔmi,4
s122momie_ov2_bmpnaming,s122,momie,ok,974.881,414.1623052,ov2,5,1380,FALSE,405.119,mɔmi,4
s122motard_neut_bmpnaming,s122,motard,ok,1067.682,493.4039311,neut,6,1517,FALSE,449.318,mɔtaʀ,5
s122motard_ov2_bmpnaming,s122,motard,ok,937.839,555.0794224,ov2,6,1473,FALSE,535.161,mɔtaʀ,5
s122moulin_neut_bmpnaming,s122,moulin,ok,892.394,266.6813566,neut,6,1151,FALSE,258.606,mulɛ̃,4
s122moulin_ov2_bmpnaming,s122,moulin,ok,1204.017,295.3931429,ov2,6,1481,FALSE,276.983,mulɛ̃,4
s122panier_neut_bmpnaming,s122,panier,ok,887.217,307.0616195,neut,6,1180,FALSE,292.783,pɑ̃jəʀ,5
s122panier_ov2_bmpnaming,s122,panier,ok,811.242,340.8382418,ov2,6,1130,FALSE,318.758,pɑ̃jəʀ,5
s122pigeon_neut_bmpnaming,s122,pigeon,ok,931.347,309.372756,neut,6,1232,FALSE,300.653,piʒəɔ̃,5
s122pigeon_ov2_bmpnaming,s122,pigeon,ok,830.718,311.6235354,ov2,6,1106,FALSE,275.282,piʒəɔ̃,5
s122piscine_neut_bmpnaming,s122,piscine,ok,1101.457,401.1993945,neut,7,1497,FALSE,395.543,pizin,5
s122piscine_ov2_bmpnaming,s122,piscine,ok,837.21,389.5294193,ov2,7,1233,FALSE,395.79,pizin,5
s122poisson_neut_bmpnaming,s122,poisson,ok,1161.818,389.5294193,neut,7,1546,FALSE,384.182,pwasɔ̃,5
s122poisson_ov2_bmpnaming,s122,poisson,ok,1089.575,348.5168486,ov2,7,1445,FALSE,355.425,pwasɔ̃,5
s122poulet_neut_bmpnaming,s122,poulet,ok,1314.384,292.1470644,neut,6,1598,FALSE,283.616,pulɛ,4
s122poulet_ov2_bmpnaming,s122,poulet,ok,950.823,285.7715531,ov2,6,1231,FALSE,280.177,pulɛ,4
s122raisin_neut_bmpnaming,s122,raisin,ok,999.514,392.7754977,neut,6,1385,FALSE,385.486,ʀɛzɛ̃,4
s122raisin_ov2_bmpnaming,s122,raisin,ok,869.671,441.4666752,ov2,6,1280,FALSE,410.329,ʀɛzɛ̃,4
s122requin_neut_bmpnaming,s122,requin,ok,954.069,366.8068698,neut,6,1311,FALSE,356.931,ʀəkɛ̃,4
s122requin_ov2_bmpnaming,s122,requin,ok,729.725,361.7039726,ov2,6,1078,FALSE,348.275,ʀəkɛ̃,4
s122robot_neut_bmpnaming,s122,robot,ok,772.289,347.3303988,neut,5,1120,FALSE,347.711,ʀɔbo,4
s122robot_ov2_bmpnaming,s122,robot,ok,1161.818,337.3114586,ov2,5,1480,FALSE,318.182,ʀɔbo,4
s122sifflet_neut_bmpnaming,s122,sifflet,ok,785.273,392.7754977,neut,7,1172,FALSE,386.727,siflɛ,5
s122sifflet_ov2_bmpnaming,s122,sifflet,ok,642.446,383.0372623,ov2,7,1022,FALSE,379.554,siflɛ,5
s122tonneau_neut_bmpnaming,s122,tonneau,ok,1054.698,283.4908869,neut,7,1317,FALSE,262.302,tɔno,4
s122tortue_neut_bmpnaming,s122,tortue,ok,980.038,376.5451053,neut,6,1343,FALSE,362.962,tɔʀty,5
s122tortue_ov2_bmpnaming,s122,tortue,ok,768.504,351.1152225,ov2,6,1123,FALSE,354.496,tɔʀty,5
s122trompette_neut_bmpnaming,s122,trompette,ok,1142.342,516.1264805,neut,9,1607,FALSE,464.658,tʀɔ̃pɛt,6
s122trompette_ov2_bmpnaming,s122,trompette,ok,1879.201,538.84903,ov2,9,2322,FALSE,442.799,tʀɔ̃pɛt,6
s122voiture_neut_bmpnaming,s122,voiture,ok,1242.97,574.5558934,neut,7,1772,FALSE,529.03,vwatyʀ,6
s122voiture_ov2_bmpnaming,s122,voiture,ok,1158.572,470.6813816,ov2,7,1621,FALSE,462.428,vwatyʀ,6
s122volcan_neut_bmpnaming,s122,volcan,ok,1505.902,516.1264805,neut,6,1988,FALSE,482.098,vɔlkɑ̃,5
s122volcan_ov2_bmpnaming,s122,volcan,ok,1080.666,473.9650574,ov2,6,1535,FALSE,454.334,vɔlkɑ̃,5
s123balai_neut_bmpnaming,s123,balai,ok,743.624,243.0198566,neut,5,952,FALSE,208.376,bal,3
s123balai_ov2_bmpnaming,s123,balai,ok,598.397,310.8393514,ov2,5,900,FALSE,301.603,bal,3
s123balance_neut_bmpnaming,s123,balance,ok,849.168,434.9745182,neut,7,1258,FALSE,408.832,balɑ̃s,5
s123balance_ov2_bmpnaming,s123,balance,ok,564.54,373.2990268,ov2,7,925,FALSE,360.46,balɑ̃s,5
s123barriere_neut_bmpnaming,s123,barriere,ok,1226.74,425.2362827,neut,8,1625,FALSE,398.26,baʀʀjəʀ,7
s123barriere_ov2_bmpnaming,s123,barriere,ok,704.121,503.1421665,ov2,8,1175,FALSE,470.879,baʀʀjəʀ,7
s123batterie_neut_bmpnaming,s123,batterie,ok,1015.745,353.8225558,neut,8,1360,FALSE,344.255,batəʀi,6
s123batterie_ov2_bmpnaming,s123,batterie,ok,489.88,431.7284397,ov2,8,920,FALSE,430.12,batəʀi,6
s123bougie_neut_bmpnaming,s123,bougie,ok,545.063,288.9009859,neut,6,802,FALSE,256.937,buʒi,4
s123bougie_ov2_bmpnaming,s123,bougie,ok,639.199,372.170079,ov2,6,997,FALSE,357.801,buʒi,4
s123bouton_neut_bmpnaming,s123,bouton,ok,1402.028,294.4454234,neut,6,1680,FALSE,277.972,butɔ̃,4
s123bouton_ov2_bmpnaming,s123,bouton,ok,538.571,331.1000064,ov2,6,869,FALSE,330.429,butɔ̃,4
s123briquet_neut_bmpnaming,s123,briquet,ok,606.739,344.0843203,neut,7,950,FALSE,343.261,bʀikɛ,5
s123briquet_ov2_bmpnaming,s123,briquet,ok,528.833,311.6235354,ov2,7,815,FALSE,286.167,bʀikɛ,5
s123bureau_neut_bmpnaming,s123,bureau,ok,902.132,323.9801092,neut,6,1201,FALSE,298.868,byʀo,4
s123bureau_ov2_bmpnaming,s123,bureau,ok,519.095,259.6862795,ov2,6,760,FALSE,240.905,byʀo,4
s123cadeau_neut_bmpnaming,s123,cadeau,ok,941.085,256.440201,neut,6,1177,FALSE,235.915,kado,4
s123cadeau_ov2_bmpnaming,s123,cadeau,ok,837.21,266.1784365,ov2,6,1093,FALSE,255.79,kado,4
s123canard_neut_bmpnaming,s123,canard,ok,730.09,353.8225558,neut,6,1083,FALSE,352.91,kanaʀ,5
s123canard_ov2_bmpnaming,s123,canard,ok,460.665,473.9274601,ov2,6,884,FALSE,423.335,kanaʀ,5
s123canon_neut_bmpnaming,s123,canon,ok,1337.106,249.6956919,neut,5,1580,FALSE,242.894,kanɔ̃,4
s123canon_ov2_bmpnaming,s123,canon,ok,587.262,266.1784365,ov2,5,844,FALSE,256.738,kanɔ̃,4
s123cerveau_neut_bmpnaming,s123,cerveau,ok,635.953,321.3617709,neut,7,939,FALSE,303.047,sɛʀvo,5
s123cerveau_ov2_bmpnaming,s123,cerveau,ok,687.891,314.8696139,ov2,7,989,FALSE,301.109,sɛʀvo,5
s123chapeau_neut_bmpnaming,s123,chapeau,ok,603.493,357.0686343,neut,7,936,FALSE,332.507,ʃapo,4
s123chapeau_ov2_bmpnaming,s123,chapeau,ok,730.09,344.0843203,ov2,7,1062,FALSE,331.91,ʃapo,4
s123chaussette_neut_bmpnaming,s123,chaussette,ok,616.477,503.1421665,neut,10,1023,FALSE,406.523,ʃosɛt,5
s123chaussette_ov2_bmpnaming,s123,chaussette,ok,499.618,512.880402,ov2,10,902,FALSE,402.382,ʃosɛt,5
s123chaussure_neut_bmpnaming,s123,chaussure,ok,645.692,632.9853063,neut,9,1242,FALSE,596.308,ʃosyʀ,5
s123chaussure_ov2_bmpnaming,s123,chaussure,ok,463.911,538.84903,ov2,9,1002,FALSE,538.089,ʃosyʀ,5
s123cheval_neut_bmpnaming,s123,cheval,ok,694.383,402.5137332,neut,6,1052,FALSE,357.617,ʃəval,5
s123cheval_ov2_bmpnaming,s123,cheval,ok,431.45,370.0529483,ov2,6,740,FALSE,308.55,ʃəval,5
s123citron_neut_bmpnaming,s123,citron,ok,911.87,337.5921634,neut,6,1223,FALSE,311.13,sitʀɔ̃,5
s123citron_ov2_bmpnaming,s123,citron,ok,532.079,464.1892246,ov2,6,976,FALSE,443.921,sitʀɔ̃,5
s123citrouille_neut_bmpnaming,s123,citrouille,ok,1213.755,516.1264805,neut,10,1709,FALSE,495.245,sitʀujl,7
s123citrouille_ov2_bmpnaming,s123,citrouille,ok,554.801,360.3147128,ov2,10,910,FALSE,355.199,sitʀujl,7
